年,月,日,レース場番号,レース番号,着順,勝敗,枠番,選手登番,年齢,体重,級別,全国勝率,モーター2連率,ボート2連率,コース別複勝率,コース別平均スタート順位,コース別1着回数,コース別2着回数,1着回数,2着回数
2025,4,2,21,10,5.0,0.0,3,4607,36,53,A2,5.73,40.52,27.23,26.0,3.3,1.0,5.0,24.0,36.0
2025,4,2,21,10,6.0,0.0,4,3211,63,55,B1,4.06,36.18,29.02,0.0,3.5,0.0,0.0,3.0,8.0
2025,4,2,21,10,3.0,0.0,5,4879,30,54,B1,5.46,35.29,33.48,33.3,1.9,5.0,0.0,22.0,15.0
2025,4,2,21,10,4.0,0.0,6,3455,54,52,B1,5.24,38.63,37.29,7.1,4.4,0.0,1.0,11.0,26.0
2025,4,2,21,11,1.0,1.0,1,4640,34,52,A1,5.71,28.77,33.91,87.5,2.7,17.0,4.0,23.0,20.0
2025,4,2,21,11,3.0,0.0,2,4798,31,52,A2,7.1,29.61,31.94,71.4,2.0,7.0,8.0,46.0,28.0
2025,4,2,21,11,6.0,0.0,3,3746,50,52,A2,5.86,34.8,42.91,41.6,3.4,0.0,10.0,25.0,41.0
2025,4,2,21,11,2.0,1.0,4,5104,26,52,A2,6.15,31.23,32.16,36.0,2.8,3.0,6.0,30.0,24.0
2025,4,2,21,11,4.0,0.0,5,5055,29,53,A2,5.51,27.59,29.55,5.2,3.5,0.0,1.0,24.0,22.0
2025,4,2,21,11,5.0,0.0,6,5082,26,58,B1,5.38,39.45,34.23,10.5,4.5,0.0,2.0,13.0,30.0
2025,4,2,21,12,1.0,1.0,1,4072,44,52,A1,6.21,39.15,39.77,88.4,2.2,19.0,4.0,42.0,21.0
2025,4,2,21,12,5.0,0.0,2,4788,35,55,A1,6.41,24.31,30.91,40.0,2.8,2.0,6.0,35.0,28.0
2025,4,2,21,12,3.0,0.0,3,4991,27,52,A2,6.14,40.89,31.58,36.8,3.2,4.0,3.0,28.0,18.0
2025,4,2,21,12,2.0,1.0,4,4531,36,54,A2,5.92,35.66,33.49,40.0,4.2,0.0,8.0,23.0,25.0
2025,4,2,21,12,6.0,0.0,5,3527,54,52,B1,5.37,36.97,33.33,13.0,3.7,1.0,2.0,14.0,21.0
2025,4,2,21,12,4.0,0.0,6,4540,37,51,B1,5.68,36.51,36.18,0.0,2.8,0.0,0.0,15.0,16.0
2025,4,2,18,1,1.0,1.0,1,4259,41,53,A2,4.69,30.96,28.0,73.0,1.8,13.0,6.0,21.0,24.0
2025,4,2,18,1,4.0,0.0,2,3458,58,55,B1,4.69,34.43,34.62,9.0,3.4,1.0,0.0,7.0,7.0
2025,4,2,18,1,3.0,0.0,3,3212,63,60,B1,3.82,32.06,29.52,14.2,3.5,0.0,2.0,0.0,9.0
2025,4,2,18,1,2.0,1.0,4,4251,42,52,B1,4.84,38.29,35.19,11.7,4.6,1.0,1.0,15.0,12.0
2025,4,2,18,1,5.0,0.0,5,3893,48,54,B1,4.34,31.19,33.93,0.0,3.1,0.0,0.0,5.0,10.0
2025,4,2,18,1,6.0,0.0,6,5309,20,52,B2,1.43,41.41,29.81,0.0,3.9,0.0,0.0,0.0,0.0
2025,4,2,18,2,2.0,1.0,1,3805,50,53,A2,5.2,24.47,32.73,68.4,2.9,8.0,5.0,12.0,25.0
2025,4,2,18,2,1.0,1.0,2,4382,40,56,B1,5.12,34.86,43.64,23.8,2.8,3.0,2.0,10.0,13.0
2025,4,2,18,2,5.0,0.0,3,4143,43,57,B1,4.42,34.72,28.57,15.7,3.4,1.0,2.0,13.0,14.0
2025,4,2,18,2,4.0,0.0,4,4600,40,53,A2,5.86,29.61,49.47,23.0,2.4,2.0,4.0,30.0,24.0
2025,4,2,18,2,3.0,0.0,5,4137,44,53,A1,6.54,36.07,26.73,31.5,2.8,1.0,5.0,36.0,35.0
2025,4,2,18,2,6.0,0.0,6,5284,26,52,B2,2.2,36.54,38.18,0.0,3.9,0.0,0.0,1.0,3.0
2025,4,2,18,3,1.0,1.0,1,4090,44,55,A1,6.1,30.92,28.95,90.6,2.0,25.0,4.0,35.0,26.0
2025,4,2,18,3,2.0,1.0,2,4053,47,57,A2,5.37,38.57,35.85,40.0,3.5,0.0,6.0,19.0,20.0
2025,4,2,18,3,5.0,0.0,3,4182,41,56,B1,4.51,32.13,34.51,20.0,2.4,3.0,1.0,17.0,13.0
2025,4,2,18,3,6.0,0.0,4,4195,43,59,B1,5.32,41.15,29.59,41.6,2.3,0.0,5.0,10.0,19.0
2025,4,2,18,3,4.0,0.0,5,3690,54,53,B1,5.26,30.38,22.73,8.0,3.8,0.0,2.0,21.0,22.0
2025,4,2,18,3,3.0,0.0,6,3948,49,52,B1,4.18,33.8,37.27,0.0,4.8,0.0,0.0,14.0,8.0
2025,4,2,18,4,1.0,1.0,1,4264,40,53,A1,6.65,34.68,0.0,84.2,2.1,28.0,4.0,43.0,48.0
2025,4,2,18,4,2.0,1.0,2,4506,36,53,B1,5.75,42.42,27.08,47.0,2.6,2.0,6.0,29.0,22.0
2025,4,2,18,4,5.0,0.0,3,5035,27,52,B1,4.67,33.33,45.0,30.7,4.1,0.0,4.0,8.0,17.0
2025,4,2,18,4,6.0,0.0,4,3920,50,57,B1,4.92,45.09,36.13,16.6,4.5,0.0,1.0,10.0,10.0
2025,4,2,18,4,3.0,0.0,5,5029,27,53,A2,6.13,35.06,38.39,52.9,2.5,2.0,7.0,26.0,20.0
2025,4,2,18,4,4.0,0.0,6,3885,51,54,A2,5.67,34.1,34.86,0.0,4.4,0.0,0.0,25.0,22.0
2025,4,2,18,5,1.0,1.0,1,3897,48,54,A1,6.97,30.23,28.72,87.1,3.1,22.0,5.0,38.0,26.0
2025,4,2,18,5,5.0,0.0,2,3454,54,62,B1,4.34,37.24,33.33,22.7,3.1,1.0,4.0,5.0,20.0
2025,4,2,18,5,3.0,0.0,3,3602,54,53,B1,4.8,35.81,33.33,29.4,3.2,1.0,4.0,10.0,22.0
2025,4,2,18,5,2.0,1.0,4,3562,55,52,A1,5.78,30.05,23.08,33.3,2.8,1.0,5.0,24.0,30.0
2025,4,2,18,5,4.0,0.0,5,4272,42,57,B1,5.15,34.8,25.93,8.3,3.0,0.0,2.0,14.0,19.0
2025,4,2,18,5,6.0,0.0,6,3458,58,55,B1,4.69,34.43,34.62,0.0,4.4,0.0,0.0,7.0,7.0
2025,4,2,18,6,1.0,1.0,1,4676,37,56,B1,5.2,31.68,47.37,60.0,2.1,7.0,5.0,16.0,23.0
2025,4,2,18,6,,,2,3851,52,58,B2,3.32,31.47,20.45,10.0,3.3,1.0,0.0,8.0,3.0
2025,4,2,18,6,2.0,1.0,3,4474,37,57,B1,5.24,32.77,27.55,31.5,2.8,0.0,6.0,16.0,19.0
2025,4,2,18,6,4.0,0.0,4,3842,48,52,A2,5.79,40.91,27.36,26.0,3.7,0.0,6.0,14.0,23.0
2025,4,2,18,6,3.0,0.0,5,4343,40,55,B1,3.58,41.41,27.84,0.0,3.8,0.0,0.0,6.0,11.0
2025,4,2,18,6,5.0,0.0,6,4953,30,54,A1,6.62,29.65,33.03,16.6,4.1,0.0,4.0,47.0,29.0
2025,4,2,18,7,4.0,0.0,1,4251,42,52,B1,4.84,38.29,35.19,68.7,4.3,9.0,2.0,15.0,12.0
2025,4,2,18,7,3.0,0.0,2,3212,63,60,B1,3.82,32.06,29.52,12.5,3.7,0.0,2.0,0.0,9.0
2025,4,2,18,7,1.0,1.0,3,3690,54,53,B1,5.26,30.38,22.73,50.0,3.3,6.0,6.0,21.0,22.0
2025,4,2,18,7,2.0,1.0,4,4182,41,56,B1,4.51,32.13,34.51,31.2,3.0,2.0,3.0,17.0,13.0
2025,4,2,18,7,5.0,0.0,5,4382,40,56,B1,5.12,34.86,43.64,18.7,3.6,0.0,3.0,10.0,13.0
2025,4,2,18,7,6.0,0.0,6,5290,23,54,B1,2.55,42.24,26.67,0.0,3.7,0.0,0.0,1.0,4.0
2025,4,2,18,8,1.0,1.0,1,4600,40,53,A2,5.86,29.61,49.47,89.2,2.6,19.0,6.0,30.0,24.0
2025,4,2,18,8,3.0,0.0,2,4195,43,59,B1,5.32,41.15,29.59,30.7,2.9,1.0,3.0,10.0,19.0
2025,4,2,18,8,6.0,0.0,3,5048,30,57,B1,4.8,35.29,37.04,40.0,3.7,3.0,3.0,10.0,20.0
2025,4,2,18,8,2.0,1.0,4,4506,36,53,B1,5.75,42.42,27.08,33.3,2.2,3.0,5.0,29.0,22.0
2025,4,2,18,8,4.0,0.0,5,3471,55,53,B1,4.22,40.65,40.74,21.4,3.4,2.0,1.0,8.0,8.0
2025,4,2,18,8,5.0,0.0,6,4904,30,53,A2,5.15,38.18,29.82,4.7,4.2,0.0,1.0,22.0,20.0
2025,4,2,18,9,1.0,1.0,1,5029,27,53,A2,6.13,35.06,38.39,80.9,2.9,15.0,2.0,26.0,20.0
2025,4,2,18,9,2.0,1.0,2,3920,50,57,B1,4.92,45.09,36.13,22.2,3.7,4.0,6.0,10.0,10.0
2025,4,2,18,9,5.0,0.0,3,4272,42,57,B1,5.15,34.8,25.93,18.1,2.8,1.0,3.0,14.0,19.0
2025,4,2,18,9,3.0,0.0,4,3893,48,54,B1,4.34,31.19,33.93,6.6,3.2,0.0,1.0,5.0,10.0
2025,4,2,18,9,6.0,0.0,5,4143,43,57,B1,4.42,34.72,28.57,13.3,3.0,1.0,1.0,13.0,14.0
2025,4,2,18,9,4.0,0.0,6,3562,55,52,A1,5.78,30.05,23.08,9.5,4.3,0.0,2.0,24.0,30.0
2025,4,2,18,10,2.0,1.0,1,4953,30,54,A1,6.62,29.65,33.03,83.7,3.2,27.0,4.0,47.0,29.0
2025,4,2,18,10,4.0,0.0,2,3805,50,53,A2,5.2,24.47,32.73,41.1,2.5,2.0,5.0,12.0,25.0
2025,4,2,18,10,1.0,1.0,3,4090,44,55,A1,6.1,30.92,28.95,36.6,2.2,6.0,5.0,35.0,26.0
2025,4,2,18,10,3.0,0.0,4,3885,51,54,A2,5.67,34.1,34.86,33.3,2.9,4.0,3.0,25.0,22.0
2025,4,2,18,10,5.0,0.0,5,3602,54,53,B1,4.8,35.81,33.33,5.2,3.8,0.0,1.0,10.0,22.0
2025,4,2,18,10,6.0,0.0,6,3851,52,58,B2,3.32,31.47,20.45,7.1,5.4,1.0,0.0,8.0,3.0
2025,4,2,18,11,1.0,1.0,1,4137,44,53,A1,6.54,36.07,26.73,78.7,2.4,21.0,5.0,36.0,35.0
2025,4,2,18,11,3.0,0.0,2,3897,48,54,A1,6.97,30.23,28.72,55.0,3.7,5.0,6.0,38.0,26.0
2025,4,2,18,11,6.0,0.0,3,4053,47,57,A2,5.37,38.57,35.85,53.3,2.7,4.0,4.0,19.0,20.0
2025,4,2,18,11,2.0,1.0,4,4264,40,53,A1,6.65,34.68,0.0,51.7,3.0,4.0,11.0,43.0,48.0
2025,4,2,18,11,4.0,0.0,5,4259,41,53,A2,4.69,30.96,28.0,4.3,3.6,0.0,1.0,21.0,24.0
2025,4,2,18,11,5.0,0.0,6,4676,37,56,B1,5.2,31.68,47.37,18.7,4.0,1.0,2.0,16.0,23.0
2025,4,2,18,12,1.0,1.0,1,4434,38,55,A2,5.95,39.29,35.14,83.3,3.1,21.0,4.0,34.0,33.0
2025,4,2,18,12,3.0,0.0,2,3777,49,52,A2,5.59,29.12,29.73,50.0,3.2,6.0,5.0,30.0,18.0
2025,4,2,18,12,4.0,0.0,3,5089,25,51,A2,6.48,35.34,33.63,50.0,2.1,6.0,4.0,28.0,16.0
2025,4,2,18,12,2.0,1.0,4,4427,39,53,A2,6.78,31.62,29.36,33.3,3.3,6.0,2.0,51.0,26.0
2025,4,2,18,12,6.0,0.0,5,4364,40,55,A1,6.78,35.65,23.36,13.3,3.3,0.0,2.0,27.0,15.0
2025,4,2,18,12,5.0,0.0,6,4066,45,54,A1,6.29,35.11,0.0,10.5,3.4,1.0,1.0,28.0,31.0
2025,4,2,15,1,1.0,1.0,1,3701,52,57,B1,3.65,31.9,28.99,53.8,1.7,3.0,4.0,6.0,11.0
2025,4,2,15,1,2.0,1.0,2,3107,61,51,B1,4.43,24.11,30.25,21.4,4.2,1.0,2.0,5.0,9.0
2025,4,2,15,1,3.0,0.0,3,4560,34,56,B1,6.26,31.75,39.01,42.1,2.4,2.0,6.0,22.0,30.0
2025,4,2,15,1,4.0,0.0,4,5261,27,54,B1,3.94,36.13,35.8,9.5,3.6,1.0,1.0,12.0,14.0
2025,4,2,15,1,5.0,0.0,5,4106,45,51,B1,4.33,42.37,30.72,6.2,3.9,0.0,1.0,8.0,9.0
2025,4,2,15,1,6.0,0.0,6,5380,20,50,B2,1.27,24.55,34.83,0.0,4.9,0.0,0.0,0.0,0.0
2025,4,2,15,2,1.0,1.0,1,4467,38,50,B1,5.37,29.32,33.9,75.0,2.2,5.0,7.0,13.0,22.0
2025,4,2,15,2,6.0,0.0,2,4823,32,45,B2,5.19,26.23,30.95,40.0,2.8,0.0,2.0,8.0,10.0
2025,4,2,15,2,3.0,0.0,3,3711,50,53,A2,5.75,35.04,26.54,24.0,2.9,0.0,6.0,30.0,28.0
2025,4,2,15,2,4.0,0.0,4,5334,20,44,B1,1.97,37.5,31.1,6.6,4.2,0.0,2.0,2.0,2.0
2025,4,2,15,2,2.0,1.0,5,4043,45,54,A1,6.44,24.0,28.07,45.8,3.3,3.0,8.0,35.0,28.0
2025,4,2,15,2,5.0,0.0,6,4949,32,50,A2,6.37,40.8,36.46,12.5,4.3,1.0,1.0,32.0,22.0
2025,4,2,15,3,3.0,0.0,1,4873,31,53,A2,5.54,32.26,30.99,72.2,3.1,9.0,4.0,13.0,25.0
2025,4,2,15,3,1.0,1.0,2,4983,28,51,A1,6.28,29.03,26.9,52.0,3.0,8.0,5.0,38.0,19.0
2025,4,2,15,3,4.0,0.0,3,5041,26,52,B1,4.97,35.11,35.2,6.6,3.9,1.0,0.0,18.0,7.0
2025,4,2,15,3,2.0,1.0,4,3635,54,53,A2,5.67,44.83,39.77,38.8,3.4,0.0,7.0,19.0,31.0
2025,4,2,15,3,6.0,0.0,5,5367,23,49,B2,1.23,31.54,32.54,0.0,2.0,0.0,0.0,0.0,0.0
2025,4,2,15,3,5.0,0.0,6,4705,36,56,B1,4.62,30.51,33.14,4.7,3.0,0.0,1.0,25.0,8.0
2025,4,2,15,4,1.0,1.0,1,4369,39,57,A2,6.4,48.21,34.44,82.6,3.4,16.0,3.0,28.0,27.0
2025,4,2,15,4,3.0,0.0,2,3966,45,55,A1,6.23,27.93,40.0,34.7,3.4,6.0,2.0,35.0,31.0
2025,4,2,15,4,5.0,0.0,3,4899,33,52,B1,4.3,41.13,31.1,17.6,2.7,2.0,1.0,15.0,11.0
2025,4,2,15,4,4.0,0.0,4,3226,59,51,B1,4.31,32.26,28.4,12.5,3.7,0.0,3.0,8.0,13.0
2025,4,2,15,4,2.0,1.0,5,3961,46,58,A2,5.93,27.07,38.55,15.0,3.8,2.0,1.0,30.0,21.0
2025,4,2,15,4,6.0,0.0,6,4872,32,56,B1,4.48,33.33,32.95,10.0,5.0,0.0,1.0,5.0,12.0
2025,4,2,15,5,1.0,1.0,1,3822,52,50,A1,6.91,26.98,28.3,81.4,3.4,18.0,4.0,32.0,29.0
2025,4,2,15,5,4.0,0.0,2,5148,31,46,B1,5.11,19.82,38.07,36.8,3.8,2.0,5.0,14.0,18.0
2025,4,2,15,5,3.0,0.0,3,3863,50,56,B1,4.8,46.28,30.54,17.6,3.4,2.0,1.0,13.0,20.0
2025,4,2,15,5,5.0,0.0,4,5340,23,46,B2,2.05,42.19,32.76,0.0,4.6,0.0,0.0,1.0,3.0
2025,4,2,15,5,2.0,1.0,5,4025,47,52,A2,6.55,30.89,26.99,34.7,3.8,4.0,4.0,37.0,25.0
2025,4,2,15,5,6.0,0.0,6,4470,38,51,A1,6.04,30.33,29.45,16.6,3.3,1.0,3.0,37.0,32.0
2025,4,2,15,6,1.0,1.0,1,4363,40,52,A2,5.69,37.39,40.35,76.6,2.3,16.0,7.0,26.0,23.0
2025,4,2,15,6,2.0,1.0,2,5261,27,54,B1,3.94,36.13,35.8,29.1,3.3,4.0,3.0,12.0,14.0
2025,4,2,15,6,4.0,0.0,3,4042,45,52,A2,7.11,29.41,27.54,38.4,2.9,5.0,5.0,47.0,28.0
2025,4,2,15,6,5.0,0.0,4,4931,29,54,A1,5.69,25.4,33.9,10.0,3.9,1.0,2.0,24.0,20.0
2025,4,2,15,6,3.0,0.0,5,3372,58,52,B1,3.64,27.2,34.29,0.0,4.6,0.0,0.0,3.0,7.0
2025,4,2,15,6,6.0,0.0,6,4664,41,55,B1,3.73,31.25,36.61,0.0,3.2,0.0,0.0,5.0,15.0
2025,4,2,15,7,1.0,1.0,1,4560,34,56,B1,6.26,31.75,39.01,68.4,3.1,10.0,3.0,22.0,30.0
2025,4,2,15,7,4.0,0.0,2,3871,49,44,B1,4.77,26.98,36.61,38.4,3.7,1.0,4.0,11.0,14.0
2025,4,2,15,7,3.0,0.0,3,4992,27,57,B1,4.64,25.98,39.66,14.2,2.9,1.0,1.0,15.0,9.0
2025,4,2,15,7,5.0,0.0,4,5041,26,52,B1,4.97,35.11,35.2,25.0,3.3,4.0,0.0,18.0,7.0
2025,4,2,15,7,2.0,1.0,5,4040,46,58,A2,5.46,24.37,36.07,27.2,2.8,3.0,3.0,26.0,21.0
2025,4,2,15,7,6.0,0.0,6,4643,32,52,A1,6.33,45.97,25.44,18.7,4.6,0.0,3.0,34.0,29.0
2025,4,2,15,8,2.0,1.0,1,5057,28,45,A2,5.29,31.45,36.52,81.2,2.3,12.0,1.0,18.0,18.0
2025,4,2,15,8,1.0,1.0,2,3711,50,53,A2,5.75,35.04,26.54,56.5,3.2,6.0,7.0,30.0,28.0
2025,4,2,15,8,3.0,0.0,3,3107,61,51,B1,4.43,24.11,30.25,14.2,2.9,2.0,0.0,5.0,9.0
2025,4,2,15,8,4.0,0.0,4,4496,37,54,A2,6.55,24.55,30.41,45.0,3.6,4.0,5.0,29.0,31.0
2025,4,2,15,8,5.0,0.0,5,3226,59,51,B1,4.31,32.26,28.4,0.0,4.4,0.0,0.0,8.0,13.0
2025,4,2,15,8,6.0,0.0,6,5367,23,49,B2,1.23,31.54,32.54,0.0,3.9,0.0,0.0,0.0,0.0
2025,4,2,15,9,2.0,1.0,1,4949,32,50,A2,6.37,40.8,36.46,79.1,2.5,15.0,4.0,32.0,22.0
2025,4,2,15,9,3.0,0.0,2,3961,46,58,A2,5.93,27.07,38.55,33.3,3.0,3.0,4.0,30.0,21.0
2025,4,2,15,9,1.0,1.0,3,4369,39,57,A2,6.4,48.21,34.44,60.0,3.5,4.0,8.0,28.0,27.0
2025,4,2,15,9,4.0,0.0,4,4873,31,53,A2,5.54,32.26,30.99,33.3,4.1,1.0,4.0,13.0,25.0
2025,4,2,15,9,5.0,0.0,5,4983,28,51,A1,6.28,29.03,26.9,37.5,3.5,5.0,4.0,38.0,19.0
2025,4,2,15,9,6.0,0.0,6,3822,52,50,A1,6.91,26.98,28.3,21.4,3.9,0.0,3.0,32.0,29.0
2025,4,2,15,10,1.0,1.0,1,4470,38,51,A1,6.04,30.33,29.45,90.6,2.6,24.0,5.0,37.0,32.0
2025,4,2,15,10,4.0,0.0,2,4025,47,52,A2,6.55,30.89,26.99,39.2,3.7,5.0,6.0,37.0,25.0
2025,4,2,15,10,2.0,1.0,3,4931,29,54,A1,5.69,25.4,33.9,40.0,3.2,3.0,5.0,24.0,20.0
2025,4,2,15,10,3.0,0.0,4,4823,32,45,B2,5.19,26.23,30.95,14.2,3.1,0.0,1.0,8.0,10.0
2025,4,2,15,10,5.0,0.0,5,3966,45,55,A1,6.23,27.93,40.0,40.7,3.3,5.0,6.0,35.0,31.0
2025,4,2,15,10,6.0,0.0,6,3701,52,57,B1,3.65,31.9,28.99,0.0,2.7,0.0,0.0,6.0,11.0
2025,4,2,15,11,1.0,1.0,1,4643,32,52,A1,6.33,45.97,25.44,88.0,2.0,21.0,1.0,34.0,29.0
2025,4,2,15,11,5.0,0.0,2,4043,45,54,A1,6.44,24.0,28.07,52.1,3.2,4.0,8.0,35.0,28.0
2025,4,2,15,11,4.0,0.0,3,3635,54,53,A2,5.67,44.83,39.77,75.0,2.9,4.0,8.0,19.0,31.0
2025,4,2,15,11,2.0,1.0,4,5057,28,45,A2,5.29,31.45,36.52,43.7,2.9,1.0,6.0,18.0,18.0
2025,4,2,15,11,3.0,0.0,5,4363,40,52,A2,5.69,37.39,40.35,10.7,3.5,0.0,3.0,26.0,23.0
2025,4,2,15,11,6.0,0.0,6,4467,38,50,B1,5.37,29.32,33.9,5.5,4.5,0.0,1.0,13.0,22.0
2025,4,2,15,12,1.0,1.0,1,4496,37,54,A2,6.55,24.55,30.41,77.7,4.2,14.0,7.0,29.0,31.0
2025,4,2,15,12,5.0,0.0,2,3863,50,56,B1,4.8,46.28,30.54,40.0,3.4,2.0,6.0,13.0,20.0
2025,4,2,15,12,2.0,1.0,3,4040,46,58,A2,5.46,24.37,36.07,45.8,2.7,8.0,3.0,26.0,21.0
2025,4,2,15,12,6.0,0.0,4,4992,27,57,B1,4.64,25.98,39.66,15.3,2.3,1.0,1.0,15.0,9.0
2025,4,2,15,12,3.0,0.0,5,4042,45,52,A2,7.11,29.41,27.54,27.7,3.0,1.0,4.0,47.0,28.0
2025,4,2,15,12,4.0,0.0,6,4594,43,52,A1,6.22,31.4,31.74,0.0,3.0,0.0,0.0,32.0,24.0
2025,4,2,13,1,1.0,1.0,1,4529,36,55,B1,5.69,0.0,0.0,76.4,2.3,11.0,2.0,18.0,19.0
2025,4,2,13,1,5.0,0.0,2,3950,48,55,B2,4.22,0.0,0.0,37.5,2.1,0.0,3.0,3.0,9.0
2025,4,2,13,1,2.0,1.0,3,4958,29,56,A1,6.23,0.0,0.0,33.3,2.8,2.0,6.0,28.0,30.0
2025,4,2,13,1,3.0,0.0,4,4973,32,52,B1,4.6,0.0,0.0,5.5,3.9,1.0,0.0,8.0,13.0
2025,4,2,13,1,6.0,0.0,5,4815,34,54,B1,5.15,0.0,0.0,23.5,3.8,2.0,2.0,13.0,19.0
2025,4,2,13,1,4.0,0.0,6,5376,21,55,B2,2.0,0.0,0.0,3.2,3.5,1.0,2.0,1.0,2.0
2025,4,2,13,2,3.0,0.0,1,4809,36,52,B1,5.88,0.0,0.0,78.5,2.6,9.0,2.0,25.0,19.0
2025,4,2,13,2,4.0,0.0,2,4828,30,51,A2,6.42,0.0,0.0,50.0,3.1,5.0,7.0,36.0,27.0
2025,4,2,13,2,1.0,1.0,3,4729,36,56,B1,4.53,0.0,0.0,20.0,3.7,2.0,2.0,8.0,14.0
2025,4,2,13,2,5.0,0.0,4,5023,30,52,B1,5.25,0.0,0.0,23.5,2.9,2.0,2.0,16.0,11.0
2025,4,2,13,2,2.0,1.0,5,5037,27,53,A2,5.38,0.0,0.0,7.1,3.6,0.0,1.0,24.0,16.0
2025,4,2,13,2,6.0,0.0,6,5350,21,51,B2,2.97,0.0,0.0,7.1,3.2,1.0,2.0,2.0,3.0
2025,4,2,13,3,1.0,1.0,1,4377,40,49,A2,5.72,0.0,0.0,86.9,2.2,14.0,6.0,21.0,32.0
2025,4,2,13,3,4.0,0.0,2,3730,52,52,B1,4.97,0.0,0.0,26.3,3.4,1.0,4.0,15.0,18.0
2025,4,2,13,3,2.0,1.0,3,4102,45,51,A1,6.51,0.0,0.0,52.1,3.3,7.0,5.0,40.0,21.0
2025,4,2,13,3,3.0,0.0,4,5197,23,54,A1,6.13,0.0,0.0,27.7,2.4,3.0,2.0,33.0,11.0
2025,4,2,13,3,6.0,0.0,5,4766,34,55,B1,4.98,0.0,0.0,10.0,1.8,1.0,1.0,19.0,17.0
2025,4,2,13,3,5.0,0.0,6,5383,20,53,B2,1.53,0.0,0.0,2.2,4.6,0.0,1.0,0.0,1.0
2025,4,2,13,4,1.0,1.0,1,4934,28,58,A2,6.43,0.0,0.0,84.6,2.3,17.0,5.0,30.0,26.0
2025,4,2,13,4,2.0,1.0,2,5238,25,57,B1,4.46,0.0,0.0,47.0,3.8,2.0,6.0,8.0,23.0
2025,4,2,13,4,5.0,0.0,3,4314,40,51,B1,5.63,0.0,0.0,35.7,2.4,3.0,2.0,17.0,15.0
2025,4,2,13,4,3.0,0.0,4,3946,49,57,A1,7.06,0.0,0.0,10.5,3.7,0.0,2.0,37.0,37.0
2025,4,2,13,4,6.0,0.0,5,5063,27,54,B1,4.83,0.0,0.0,0.0,4.6,0.0,0.0,11.0,7.0
2025,4,2,13,4,4.0,0.0,6,4049,44,57,A2,6.12,0.0,0.0,14.2,5.1,0.0,1.0,31.0,30.0
2025,4,2,13,5,1.0,1.0,1,3662,55,57,A2,5.64,0.0,0.0,76.9,3.6,17.0,3.0,29.0,21.0
2025,4,2,13,5,3.0,0.0,2,5115,25,51,B1,5.96,0.0,0.0,52.1,2.9,3.0,9.0,28.0,34.0
2025,4,2,13,5,2.0,1.0,3,3556,52,54,A1,6.27,0.0,0.0,47.0,2.8,2.0,6.0,27.0,27.0
2025,4,2,13,5,4.0,0.0,4,4116,44,52,B1,5.38,0.0,0.0,22.7,3.6,2.0,3.0,19.0,22.0
2025,4,2,13,5,5.0,0.0,5,4786,37,54,A1,6.39,0.0,0.0,21.0,4.0,3.0,1.0,23.0,32.0
2025,4,2,13,5,6.0,0.0,6,4723,39,50,A2,4.53,0.0,0.0,13.6,4.3,1.0,2.0,8.0,20.0
2025,4,2,13,6,2.0,1.0,1,3811,49,54,A1,5.98,0.0,0.0,78.5,2.7,15.0,7.0,26.0,32.0
2025,4,2,13,6,3.0,0.0,2,4081,46,57,B1,3.82,0.0,0.0,22.2,2.9,0.0,4.0,8.0,11.0
2025,4,2,13,6,4.0,0.0,3,4821,33,56,B1,5.1,0.0,0.0,22.2,4.7,0.0,4.0,12.0,22.0
2025,4,2,13,6,1.0,1.0,4,4397,38,52,A1,6.85,0.0,0.0,40.0,2.9,2.0,6.0,35.0,34.0
2025,4,2,13,6,6.0,0.0,5,5350,21,51,B2,2.97,0.0,0.0,9.5,3.4,1.0,1.0,2.0,3.0
2025,4,2,13,6,5.0,0.0,6,3619,51,52,B1,5.15,0.0,0.0,0.0,5.3,0.0,0.0,24.0,14.0
2025,4,2,13,7,1.0,1.0,1,5023,30,52,B1,5.25,0.0,0.0,69.2,2.8,7.0,2.0,16.0,11.0
2025,4,2,13,7,3.0,0.0,2,4588,34,56,A2,5.71,0.0,0.0,40.0,2.4,2.0,4.0,22.0,17.0
2025,4,2,13,7,2.0,1.0,3,4460,39,56,A2,6.52,0.0,0.0,50.0,2.8,6.0,6.0,42.0,28.0
2025,4,2,13,7,4.0,0.0,4,4824,32,52,A1,6.03,0.0,0.0,22.2,2.3,4.0,0.0,34.0,13.0
2025,4,2,13,7,6.0,0.0,5,3730,52,52,B1,4.97,0.0,0.0,14.2,3.7,0.0,3.0,15.0,18.0
2025,4,2,13,7,5.0,0.0,6,4973,32,52,B1,4.6,0.0,0.0,0.0,5.4,0.0,0.0,8.0,13.0
2025,4,2,13,8,1.0,1.0,1,4654,38,54,A1,6.4,0.0,0.0,85.7,2.6,14.0,4.0,20.0,29.0
2025,4,2,13,8,3.0,0.0,2,4377,40,49,A2,5.72,0.0,0.0,41.1,2.6,5.0,2.0,21.0,32.0
2025,4,2,13,8,5.0,0.0,3,4815,34,54,B1,5.15,0.0,0.0,50.0,3.3,2.0,7.0,13.0,19.0
2025,4,2,13,8,2.0,1.0,4,5037,27,53,A2,5.38,0.0,0.0,38.8,3.9,1.0,6.0,24.0,16.0
2025,4,2,13,8,4.0,0.0,5,4247,42,54,B1,5.73,0.0,0.0,0.0,3.7,0.0,0.0,15.0,16.0
